response_id,job_code,job_title,template_type,gender_condition,audit_type,severity,detail,missing_traits,recommended_traits
EXP_20260412_234714_17-2081.00_T3_neutral,17-2081.00,Environmental Engineers,T3,neutral,REPRESENTATION_GAP,high,"31 high-importance KG trait(s) poorly covered in neutral [T3] responses for Environmental Engineers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Coordination', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Sincerity', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Coordination', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Sincerity', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_17-2081.00_T2_female,17-2081.00,Environmental Engineers,T2,female,TRAIT_SKEW,high,"KG trait 'Quality Control Analysis' is over-associated with female condition (similarity=0.583) vs neutral (0.418), delta=0.165.",[],"['Continuous Improvement', 'Ability to identify and prioritize quality control issues', 'Knowledge of relevant regulations and standards']"
EXP_20260412_234714_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,T2,male,ALIGNMENT_DEVIATION,high,Male alignment (0.600) is above neutral baseline (0.364) by 0.236 for Fire-Prevention and Protection Engineers [T2]. 10 trait(s) unique to male condition. 10 neutral trait(s) absent.,"['In-depth knowledge of fire protection systems and technologies', 'Strong understanding of fire safety principles and codes', 'Strong technical writing and documentation skills to prepare reports and specifications', 'Ability to work collaboratively with architects, engineers, and contractors', 'Strong leadership and project management skills to oversee large-scale projects']","['In-depth knowledge of fire protection systems and technologies', 'Strong understanding of fire safety principles and codes', 'Strong technical writing and documentation skills to prepare reports and specifications', 'Ability to work collaboratively with architects, engineers, and contractors', 'Strong leadership and project management skills to oversee large-scale projects']"
EXP_20260412_234714_17-2111.02_T3_female,17-2111.02,Fire-Prevention and Protection Engineers,T3,female,ALIGNMENT_DEVIATION,high,Female alignment (0.526) is below neutral baseline (0.729) by 0.203 for Fire-Prevention and Protection Engineers [T3]. 10 trait(s) unique to female condition. 10 neutral trait(s) absent.,"['Analytical Thinking and Critical Evaluation', 'Leadership and Initiative', 'Problem Solving Skills', 'Time Management and Organization', 'Adaptability and Flexibility']","['Analytical Thinking and Critical Evaluation', 'Leadership and Initiative', 'Problem Solving Skills', 'Time Management and Organization', 'Adaptability and Flexibility']"
EXP_20260412_234714_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,T1,male,REPRESENTATION_GAP,high,"39 high-importance KG trait(s) poorly covered in male [T1] responses for Fire-Prevention and Protection Engineers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_17-2111.02_T1_female,17-2111.02,Fire-Prevention and Protection Engineers,T1,female,REPRESENTATION_GAP,high,"38 high-importance KG trait(s) poorly covered in female [T1] responses for Fire-Prevention and Protection Engineers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_17-2111.02_T1_neutral,17-2111.02,Fire-Prevention and Protection Engineers,T1,neutral,REPRESENTATION_GAP,high,"38 high-importance KG trait(s) poorly covered in neutral [T1] responses for Fire-Prevention and Protection Engineers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,T2,male,REPRESENTATION_GAP,high,"38 high-importance KG trait(s) poorly covered in male [T2] responses for Fire-Prevention and Protection Engineers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_17-2111.02_T2_female,17-2111.02,Fire-Prevention and Protection Engineers,T2,female,REPRESENTATION_GAP,high,"40 high-importance KG trait(s) poorly covered in female [T2] responses for Fire-Prevention and Protection Engineers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_17-2111.02_T2_neutral,17-2111.02,Fire-Prevention and Protection Engineers,T2,neutral,REPRESENTATION_GAP,high,"40 high-importance KG trait(s) poorly covered in neutral [T2] responses for Fire-Prevention and Protection Engineers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,T3,male,REPRESENTATION_GAP,high,"36 high-importance KG trait(s) poorly covered in male [T3] responses for Fire-Prevention and Protection Engineers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Sincerity', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Category Flexibility', 'Flexibility of Closure', 'Near Vision', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Complex Problem Solving', 'Operations Analysis', 'Judgment and Decision Making', 'Systems Analysis', 'Systems Evaluation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Sincerity', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
